,SetID,Number,Variant,Theme,Subtheme,Year,Name,Minifigs,Pieces,UKPrice,USPrice,CAPrice,EUPrice,ImageURL,OwnedBy,WantedBy,Owned,Wanted,QtyOwned,Rating
2580,4560,9732,1,Mindstorms,1.0,1998,Extreme Creatures,,148.0,,50.0,,,https://images.brickset.com/sets/images/9732-1.jpg,330,113,No,No,0.0,
2581,3180,6330,1,Town,City,1998,Cargo Center,5.0,242.0,,49.75,,,https://images.brickset.com/sets/images/6330-1.jpg,311,426,No,No,0.0,
2582,2900,5848,1,Belville,,1998,The Belville Luxury Cruiser,3.0,223.0,,44.0,,,https://images.brickset.com/sets/images/5848-1.jpg,98,94,No,No,0.0,
2583,4252,8428,1,Technic,,1998,Concept Car,,471.0,,44.0,,,https://images.brickset.com/sets/images/8428-1.jpg,760,275,No,No,0.0,
2584,2805,5542,1,Model Team,,1998,Black Thunder,,483.0,,40.0,,,https://images.brickset.com/sets/images/5542-1.jpg,674,659,No,No,0.0,
2585,1334,3117,1,Scala,,1998,SCALA Flashy Pool,2.0,83.0,,38.0,,,https://images.brickset.com/sets/images/3117-1.jpg,41,36,No,No,0.0,
2586,917,2436,1,Duplo,,1998,Big Chief's Camp,4.0,41.0,,35.0,,,https://images.brickset.com/sets/images/2436-1.jpg,32,21,No,No,0.0,
2587,4950,4258,1,Freestyle,,1998,Imagination Celebration Playscape,,1010.0,,35.0,,,27,27,No,No,0,,
2588,3081,6160,1,Aquazone,Stingrays,1998,Sea Scorpion,3.0,301.0,,35.0,,,https://images.brickset.com/sets/images/6160-1.jpg,981,624,No,No,0.0,
2589,3326,6473,1,Town,Res-Q,1998,Res-Q Cruiser,3.0,305.0,,35.0,,,https://images.brickset.com/sets/images/6473-1.jpg,1236,676,No,No,0.0,
2590,3706,6919,1,Space,Insectoids,1998,Planetary Prowler,2.0,250.0,,35.0,,,https://images.brickset.com/sets/images/6919-1.jpg,1152,461,No,No,0.0,
2591,4868,9269,1,Dacta,,1998,Wheels and Axles,,288.0,,34.0,,,https://images.brickset.com/sets/images/9269-1.jpg,24,47,No,No,0.0,
2592,4172,8248,1,Technic,,1998,Forklift,1.0,231.0,,33.0,,,https://images.brickset.com/sets/images/8248-1.jpg,652,272,No,No,0.0,
2593,4890,9137,1,Dacta,,1998,Farm Animals Set,2.0,32.0,,30.25,,,https://images.brickset.com/sets/images/9137-1.jpg,14,26,No,No,0.0,
2594,720,2022,1,Primo,,1998,Amy Elephant,,11.0,,30.0,,,13,18,No,No,0,,
2595,6885,2435,1,Duplo,,1998,Western Town,4.0,37.0,,30.0,,,8,20,No,No,0,,
2596,1665,3591,1,Znap,,1998,Rota-Beast,,265.0,,30.0,,,https://images.brickset.com/sets/images/3591-1.jpg,77,53,No,No,0.0,
2597,2045,4216,1,Basic,,1998,"Basic Building Set, 3+",,509.0,,30.0,,,https://images.brickset.com/sets/images/4216-1.jpg,25,28,No,No,0.0,
2598,2963,5958,1,Adventurers,Desert,1998,Mummy's Tomb,4.0,260.0,,30.0,,,https://images.brickset.com/sets/images/5958-1.jpg,1593,1164,No,No,0.0,
2599,3051,6088,1,Castle,Ninja,1998,Robber's Retreat,4.0,277.0,,30.0,,,https://images.brickset.com/sets/images/6088-1.jpg,1248,851,No,No,0.0,
2600,3281,6426,1,Town,City,1998,Super Cycle Center,4.0,137.0,,30.0,,,https://images.brickset.com/sets/images/6426-1.jpg,767,371,Yes,No,1.0,
2601,3429,6568,1,Town,Extreme Team,1998,Drag Race Rally,4.0,292.0,,30.0,,,https://images.brickset.com/sets/images/6568-1.jpg,567,270,No,No,0.0,
2602,3440,6582,1,Town,Extreme Team,1998,Daredevil Flight Squad,3.0,287.0,,30.0,,,https://images.brickset.com/sets/images/6582-1.jpg,565,429,No,No,0.0,
2603,4169,8245,1,Technic,Competition,1998,Robots Revenge,1.0,222.0,,30.0,,,https://images.brickset.com/sets/images/8245-1.jpg,488,130,No,No,0.0,
2604,4248,8417,1,Technic,,1998,Mag Wheel Master,,315.0,,30.0,,,https://images.brickset.com/sets/images/8417-1.jpg,1147,309,No,No,0.0,
2605,9300,9265,1,Dacta,,1998,Roof Tiles,,250.0,,25.25,,,https://images.brickset.com/sets/images/9265-1.jpg,23,28,No,No,0.0,
2606,650,2600,1,Duplo,,1998,Bronto Dinosaurs,2.0,30.0,,25.0,,,6,17,No,No,0,,
2607,1127,2817,1,Duplo,,1998,Birthday,3.0,30.0,,25.0,,,10,15,No,No,0,,
2608,5006,2865,1,Duplo,,1998,Children's Zoo,2.0,25.0,,25.0,,,9,14,No,No,0,,
2609,4949,4255,1,Freestyle,,1998,Backpack Set Blue,,400.0,,25.0,,,https://images.brickset.com/sets/images/4255-1.jpg,23,31,No,No,0.0,
2610,3178,6329,1,Town,City,1998,Truck Stop,3.0,137.0,,25.0,,,https://images.brickset.com/sets/images/6329-1.jpg,448,353,No,No,0.0,
2611,3316,6462,1,Town,Res-Q,1998,Aerial Recovery,3.0,194.0,,25.0,,,https://images.brickset.com/sets/images/6462-1.jpg,2219,559,No,No,0.0,
2612,4556,9713,1,Mindstorms,1.0,1998,Infrared Transmission Tower,,2.0,,25.0,,,https://images.brickset.com/sets/images/9713-1.jpg,125,84,No,No,0.0,
2613,832,2223,1,Duplo,,1998,Spooky House,2.0,39.0,,24.0,,,10,16,No,No,0,,
2614,4842,9251,1,Dacta,,1998,Big Bulk Set,,576.0,,23.75,,,https://images.brickset.com/sets/images/9251-1.jpg,33,31,No,No,0.0,
2615,3703,6907,1,Space,Insectoids,1998,Sonic Stinger,1.0,96.0,,22.0,,,https://images.brickset.com/sets/images/6907-1.jpg,1456,424,No,No,0.0,
2616,4869,9286,1,Dacta,,1998,Building Plates Set,,4.0,,21.0,,,https://images.brickset.com/sets/images/9286-1.jpg,174,105,No,No,0.0,
2617,248,1298,1,Classic,,1998,Advent Calendar,,216.0,,20.0,,,https://images.brickset.com/sets/images/1298-1.jpg,240,104,No,No,0.0,
2618,4929,2002,1,Primo,,1998,Jumbo Building Bag,,80.0,,20.0,,,4,15,No,No,0,,
2619,4932,2017,1,Primo,,1998,Choo Choo Train,1.0,13.0,,20.0,,,10,21,No,No,0,,
2620,1154,2879,1,Adventurers,Desert,1998,Desert Expedition,5.0,196.0,,20.0,,,https://images.brickset.com/sets/images/2879-1.jpg,874,950,No,No,0.0,
2621,1255,3026,1,Basic,,1998,Limited Edition Silver Brick Tub,,1201.0,,20.0,,,https://images.brickset.com/sets/images/3026-1.jpg,125,54,No,No,0.0,
2622,1257,3028,1,Freestyle,,1998,Limited Edition Silver Freestyle Tub,,836.0,,20.0,,,https://images.brickset.com/sets/images/3028-1.jpg,129,50,No,No,0.0,
2623,1260,3030,1,Duplo,,1998,Limited Edition Tub with Silver Brick,,141.0,,20.0,,,https://images.brickset.com/sets/images/3030-1.jpg,18,21,No,No,0.0,
2624,1262,3033,1,Basic,,1998,Special Value Blue Tub,,1200.0,,20.0,,,https://images.brickset.com/sets/images/3033-1.jpg,526,53,No,No,0.0,
2625,1264,3037,1,Duplo,,1998,Strata Tub,,140.0,,20.0,,,8,13,No,No,0,,
2626,1639,3552,1,Znap,,1998,Hover Sub,,126.0,,20.0,,,https://images.brickset.com/sets/images/3552-1.jpg,168,46,No,No,0.0,
2627,1653,3571,1,Znap,,1998,Blackmobile,,142.0,,20.0,,,https://images.brickset.com/sets/images/3571-1.jpg,186,53,No,No,0.0,
2628,1656,3581,1,Znap,,1998,Red Formula 1 with Storage,,171.0,,20.0,,,https://images.brickset.com/sets/images/3581-1.jpg,83,54,No,No,0.0,
2629,1768,3722,1,Adventurers,Desert,1998,Treasure Tomb,,164.0,,20.0,,,https://images.brickset.com/sets/images/3722-1.jpg,523,911,No,No,0.0,
2630,2939,5919,1,Adventurers,Desert,1998,The Valley of the Kings,3.0,164.0,,20.0,,,https://images.brickset.com/sets/images/5919-1.jpg,736,826,No,No,0.0,
2631,2956,5948,1,Adventurers,Desert,1998,Desert Expedition,5.0,196.0,,20.0,,,https://images.brickset.com/sets/images/5948-1.jpg,590,666,No,No,0.0,
2632,3046,6083,2,Castle,Ninja,1998,Samurai Stronghold,3.0,198.0,,20.0,,,https://images.brickset.com/sets/images/6083-2.jpg,1495,881,No,No,0.0,
2633,3078,6150,1,Aquazone,Hydronauts,1998,Crystal Detector,1.0,104.0,,20.0,,,https://images.brickset.com/sets/images/6150-1.jpg,725,483,No,No,0.0,
2634,3279,6424,1,Town,Vehicles,1998,Rig Racers,3.0,101.0,,20.0,,,https://images.brickset.com/sets/images/6424-1.jpg,429,217,No,No,0.0,
2635,3305,6451,1,Town,Res-Q,1998,River Response,3.0,153.0,,20.0,,,https://images.brickset.com/sets/images/6451-1.jpg,1902,457,No,No,0.0,
2636,3704,6909,1,Space,Insectoids,1998,Sonic Stinger (Promotional Pack),1.0,96.0,,20.0,,,https://images.brickset.com/sets/images/6909-1.jpg,302,199,No,No,0.0,
2637,933,2532,1,Town,Special,1998,Aircraft and Ground Crew,3.0,143.0,,19.75,,,https://images.brickset.com/sets/images/2532-1.jpg,162,468,No,No,0.0,
2638,4865,9071,1,Dacta,,1998,Building Plates,,2.0,,18.5,,,https://images.brickset.com/sets/images/9071-1.jpg,51,37,No,No,0.0,
2639,831,2222,1,Duplo,,1998,Tunnel Fun,1.0,33.0,,18.0,,,https://images.brickset.com/sets/images/2222-1.jpg,56,21,No,No,0.0,
2640,2043,4215,1,Basic,,1998,"Basic Building Set, 3+",,264.0,,17.0,,,https://images.brickset.com/sets/images/4215-1.jpg,36,27,No,No,0.0,
2641,2615,5225,1,Service Packs,Technic,1998,Technic Geared Motor,,1.0,,15.75,,,https://images.brickset.com/sets/images/5225-1.jpg,98,49,No,No,0.0,
2642,717,2018,1,Primo,,1998,Little Brother Stack 'n' Learn Set,1.0,19.0,,15.0,,,12,17,No,No,0,,
2643,4948,4254,1,Freestyle,,1998,Play Table with Cars and Planes,2.0,305.0,,15.0,,,https://images.brickset.com/sets/images/4254-1.jpg,35,29,No,No,0.0,
2644,3177,6328,1,Town,Police,1998,Helicopter Transport,2.0,102.0,,15.0,,,https://images.brickset.com/sets/images/6328-1.jpg,1205,315,Yes,No,1.0,
2645,3702,6905,1,Space,Insectoids,1998,Bi-Wing Blaster,2.0,114.0,,15.0,,,https://images.brickset.com/sets/images/6905-1.jpg,735,433,No,No,0.0,
2646,1332,3115,1,Scala,,1998,Kitchen,,41.0,,13.75,,,https://images.brickset.com/sets/images/3115-1.jpg,67,27,No,No,0.0,
2647,711,2007,1,Primo,,1998,Singing Camel,1.0,1.0,,13.0,,,https://images.brickset.com/sets/images/2007-1.jpg,37,18,No,No,0.0,
2648,915,2433,1,Duplo,,1998,Stagecoach,2.0,8.0,,13.0,,,https://images.brickset.com/sets/images/2433-1.jpg,39,18,No,No,0.0,
2649,651,2599,1,Duplo,,1998,Racing Team,2.0,13.0,,13.0,,,https://images.brickset.com/sets/images/2599-1.jpg,27,15,No,No,0.0,
2650,3014,6045,1,Castle,Ninja,1998,Ninja Surprise,3.0,112.0,,13.0,,,https://images.brickset.com/sets/images/6045-1.jpg,1894,672,No,No,0.0,
2651,4155,8226,1,Technic,,1998,Mud Masher,,127.0,,13.0,,,https://images.brickset.com/sets/images/8226-1.jpg,1575,181,No,No,0.0,
2652,1148,2864,1,Duplo,,1998,Wild Animals,,16.0,,12.0,,,https://images.brickset.com/sets/images/2864-1.jpg,40,21,No,No,0.0,
2653,3438,6580,1,Town,Extreme Team,1998,Land Jet 7,2.0,109.0,,12.0,,,https://images.brickset.com/sets/images/6580-1.jpg,1592,345,No,No,0.0,
2654,2897,5845,1,Belville,,1998,Dolphin Show,1.0,50.0,,11.0,,,https://images.brickset.com/sets/images/5845-1.jpg,126,60,No,No,0.0,
2655,1254,3025,1,Basic,,1998,Limited Edition Silver Brick Bucket,,601.0,,10.0,,,https://images.brickset.com/sets/images/3025-1.jpg,197,74,No,No,0.0,
2656,1256,3027,1,Freestyle,,1998,Limited Edition Silver Freestyle Bucket,,411.0,,10.0,,,https://images.brickset.com/sets/images/3027-1.jpg,134,58,No,No,0.0,
2657,1258,3029,1,Duplo,,1998,Limited Edition Silver Duplo Bucket,1.0,71.0,,10.0,,,10,16,No,No,0,,
2658,1270,3047,1,Freestyle,,1998,Halloween Bucket,1.0,251.0,,10.0,,,https://images.brickset.com/sets/images/3047-1.jpg,101,69,No,No,0.0,
2659,1539,3442,1,Town,Vehicles,1998,LEGOLAND California Truck,1.0,106.0,,10.0,,,https://images.brickset.com/sets/images/3442-1.jpg,655,567,No,No,0.0,
2660,1638,3551,1,Znap,,1998,Dino-Jet,,80.0,,10.0,,,https://images.brickset.com/sets/images/3551-1.jpg,90,44,No,No,0.0,
2661,1803,3758,1,Basic,,1998,Anniversary Bucket,,600.0,,10.0,,,30,31,No,No,0,,
2662,2827,5701,1,Gear,Video Games/PC,1998,LEGO Loco,,,,10.0,,,https://images.brickset.com/sets/images/5701-1.jpg,546,86,No,No,0.0,
2663,2828,5702,1,Gear,Video Games/PC,1998,LEGO Chess,,,,10.0,,,https://images.brickset.com/sets/images/5702-1.jpg,432,87,No,No,0.0,
2664,3070,6109,1,Aquazone,Stingrays,1998,Sea Creeper,1.0,79.0,,10.0,,,https://images.brickset.com/sets/images/6109-1.jpg,908,421,No,No,0.0,
2665,3076,6140,1,Aquazone,Stingrays,1998,Crab,1.0,78.0,,10.0,,,https://images.brickset.com/sets/images/6140-1.jpg,688,352,No,No,0.0,
2666,3176,6327,1,Town,Vehicles,1998,Turbo Champ,2.0,48.0,,10.0,,,https://images.brickset.com/sets/images/6327-1.jpg,1143,186,No,No,0.0,
2667,3444,6589,1,Town,Extreme Team,1998,Radical Racer,1.0,82.0,,10.0,,,https://images.brickset.com/sets/images/6589-1.jpg,417,232,No,No,0.0,
2668,4145,8213,1,Technic,,1998,Spy Runner,,98.0,,10.0,,,https://images.brickset.com/sets/images/8213-1.jpg,924,132,No,No,0.0,
2669,9418,78579,1,Town,Product Collection,1998,Action Pack,,93.0,,9.99,,,https://images.brickset.com/sets/images/78579-1.jpg,24,49,No,No,0.0,
2670,946,2555,1,Belville,,1998,Belville Swing Set,2.0,47.0,,9.0,,,https://images.brickset.com/sets/images/2555-1.jpg,159,86,No,No,0.0,
2671,3277,6422,1,Town,Maintenance,1998,Telephone Repair,1.0,43.0,,8.75,,,https://images.brickset.com/sets/images/6422-1.jpg,1329,360,No,No,0.0,
2672,1206,2965,1,Space,Insectoids,1998,Hornet Scout,2.0,73.0,,8.0,,,https://images.brickset.com/sets/images/2965-1.jpg,585,413,No,No,0.0,
2673,1229,2996,1,Adventurers,Desert,1998,Adventurers Tomb,2.0,81.0,,8.0,,,https://images.brickset.com/sets/images/2996-1.jpg,509,903,No,No,0.0,
2674,1230,2997,1,Duplo,,1998,Duplo Bucket,1.0,40.0,,8.0,,,34,13,No,No,0,,
2675,2950,5938,1,Adventurers,Desert,1998,Oasis Ambush,3.0,77.0,,8.0,,,https://images.brickset.com/sets/images/5938-1.jpg,3871,899,No,No,0.0,
2676,3300,6445,1,Town,Res-Q,1998,Emergency Evac,1.0,101.0,,8.0,,,https://images.brickset.com/sets/images/6445-1.jpg,3451,363,Yes,No,1.0,
2677,3651,6837,1,Space,Insectoids,1998,Cosmic Creeper,1.0,58.0,,8.0,,,https://images.brickset.com/sets/images/6837-1.jpg,1747,360,No,No,0.0,
2678,1321,3103,1,Scala,,1998,Christian in Blue Blazer,1.0,9.0,,7.75,,,22,24,No,No,0,,
2679,1322,3104,1,Scala,,1998,Ashley,1.0,7.0,,7.75,,,13,21,No,No,0,,
2680,9298,9937,1,Dacta,,1998,Small Chain Links,,108.0,,7.5,,,18,23,No,No,0,,
2681,710,2001,1,Primo,,1998,Sun Set,,3.0,,7.0,,,16,17,No,No,0,,
2682,1145,2854,1,Technic,Competition,1998,Bungee Chopper,,72.0,,7.0,,,https://images.brickset.com/sets/images/2854-1.jpg,584,145,No,No,0.0,
2683,1329,3110,1,Scala,,1998,Four Animal Friends,,16.0,,7.0,,,https://images.brickset.com/sets/images/3110-1.jpg,75,43,No,No,0.0,
2684,4136,8202,1,Technic,Competition,1998,Bungee Chopper,,72.0,,7.0,,,https://images.brickset.com/sets/images/8202-1.jpg,1261,121,No,No,0.0,
2685,827,2198,1,Duplo,,1998,Building Plates,,3.0,8.49,6.99,9.99,,https://images.brickset.com/sets/images/2198-1.jpg,181,21,No,No,0.0,
2686,1203,2962,1,Town,Res-Q,1998,Res-Q Lifeguard,2.0,70.0,,6.75,,,https://images.brickset.com/sets/images/2962-1.jpg,513,341,No,No,0.0,
2687,1147,2862,1,Duplo,,1998,Zoo Babies,,8.0,,6.0,,,22,15,No,No,0,,
2688,1204,2963,1,Town,Extreme Team,1998,Extreme Team Racer,1.0,84.0,,6.0,,,https://images.brickset.com/sets/images/2963-1.jpg,940,300,No,No,0.0,
2689,1205,2964,1,Space,Insectoids,1998,Space Spider,1.0,46.0,,6.0,,,https://images.brickset.com/sets/images/2964-1.jpg,459,416,No,No,0.0,
2690,4952,4271,1,Freestyle,,1998,Boxed Set Medium,,180.0,,6.0,,,20,25,No,No,0,,
2691,2946,5928,1,Adventurers,Desert,1998,Bi-Wing Baron,1.0,70.0,,6.0,,,https://images.brickset.com/sets/images/5928-1.jpg,3720,766,No,No,0.0,
2692,2999,6031,1,Castle,Fright Knights,1998,Fright Force,4.0,30.0,,6.0,,,https://images.brickset.com/sets/images/6031-1.jpg,667,607,No,No,0.0,
2693,3001,6033,1,Castle,Ninja,1998,Treasure Transport,3.0,54.0,,6.0,,,https://images.brickset.com/sets/images/6033-1.jpg,1695,542,No,No,0.0,
2694,3175,6326,1,Town,Accessories,1998,Town Folk,6.0,35.0,,6.0,,,https://images.brickset.com/sets/images/6326-1.jpg,1012,379,No,No,0.0,
2695,3432,6572,1,Town,Extreme Team,1998,Wind Runners,2.0,52.0,,6.0,,,https://images.brickset.com/sets/images/6572-1.jpg,1647,223,No,No,0.0,
2696,914,2431,1,Duplo,,1998,Big Chief's Canoe,1.0,2.0,,5.0,,,39,16,No,No,0,,
2697,1126,2815,1,Duplo,,1998,Bike Ride,1.0,5.0,,5.0,,,15,15,No,No,0,,
2698,2896,5844,1,Belville,,1998,Dolphin Windsurfer,1.0,16.0,,5.0,,,https://images.brickset.com/sets/images/5844-1.jpg,146,70,No,No,0.0,
2699,3174,6325,1,Town,Vehicles,1998,Package Pick-Up,1.0,28.0,,4.75,,,https://images.brickset.com/sets/images/6325-1.jpg,1276,254,No,No,0.0,
2700,1326,3108,1,Scala,,1998,Birthday Accessories,,25.0,,4.5,,,https://images.brickset.com/sets/images/3108-1.jpg,28,23,No,No,0.0,
2701,2735,5384,1,Service Packs,Space,1998,Space Accessories,,21.0,,4.5,,,https://images.brickset.com/sets/images/5384-1.jpg,52,103,No,No,0.0,
2702,2740,5389,1,Service Packs,Divers,1998,Diving Accessories,,37.0,,4.5,,,https://images.brickset.com/sets/images/5389-1.jpg,41,114,No,No,0.0,
2703,2926,5900,1,Adventurers,Desert,1998,Adventurer - Johnny Thunder,1.0,13.0,,4.25,,,https://images.brickset.com/sets/images/5900-1.jpg,1188,478,No,No,0.0,
2704,2616,5226,1,Service Packs,Technic,1998,Technic Assorted Cross Axles,,18.0,,4.0,,,https://images.brickset.com/sets/images/5226-1.jpg,19,42,No,No,0.0,
2705,2688,5294,1,Service Packs,Technic,1998,Toggle Joints and Connectors,,60.0,,4.0,,,https://images.brickset.com/sets/images/5294-1.jpg,22,46,No,No,0.0,
2706,2732,5381,1,Service Packs,Adventurers,1998,Adventure Accessories,,27.0,,4.0,,,https://images.brickset.com/sets/images/5381-1.jpg,73,137,No,No,0.0,
2707,2733,5382,1,Service Packs,Aquazone,1998,Aquazone Accessories,,19.0,,4.0,,,https://images.brickset.com/sets/images/5382-1.jpg,45,111,No,No,0.0,
2708,2741,5390,1,Service Packs,,1998,Crane and Digger Accessories,,14.0,,4.0,,,https://images.brickset.com/sets/images/5390-1.jpg,26,53,No,No,0.0,
2709,2938,5918,1,Adventurers,Desert,1998,Scorpion Tracker,1.0,35.0,,4.0,,,https://images.brickset.com/sets/images/5918-1.jpg,4921,745,No,No,0.0,
2710,3071,6110,1,Aquazone,Hydronauts,1998,Solo Sub,1.0,25.0,,4.0,,,https://images.brickset.com/sets/images/6110-1.jpg,1926,416,No,No,0.0,
2711,3287,6431,1,Town,Res-Q,1998,Road Rescue,1.0,48.0,,4.0,,,https://images.brickset.com/sets/images/6431-1.jpg,2407,323,No,No,0.0,
2712,3632,6817,1,Space,Insectoids,1998,Beta Buzzer,1.0,33.0,,4.0,,,https://images.brickset.com/sets/images/6817-1.jpg,1852,346,No,No,0.0,
2713,2933,5909,1,Adventurers,Desert,1998,Treasure Raiders,5.0,197.0,,3.75,,,https://images.brickset.com/sets/images/5909-1.jpg,481,686,No,No,0.0,
2714,2738,5387,1,Service Packs,Belville,1998,Belville Beach Accessories,,13.0,,3.5,,,https://images.brickset.com/sets/images/5387-1.jpg,14,36,No,No,0.0,
2715,1864,3978,1,Gear,Key Chains/Castle,1998,Magic Wizard Key Chain ,,,,3.0,,,https://images.brickset.com/sets/images/3978-1.jpg,181,108,No,No,0.0,
2716,4955,4280,1,Freestyle,,1998,Trial Size ,,39.0,,3.0,,,https://images.brickset.com/sets/images/4280-1.jpg,28,30,No,No,0.0,
2717,2734,5383,1,Service Packs,Castle,1998,Castle Accessories,1.0,34.0,,3.0,,,https://images.brickset.com/sets/images/5383-1.jpg,58,144,No,No,0.0,
2718,2737,5386,1,Service Packs,,1998,Antenna and Control Sticks,,38.0,,3.0,,,https://images.brickset.com/sets/images/5386-1.jpg,28,52,No,No,0.0,
2719,2739,5388,1,Service Packs,,1998,"Hinges, Couplings, Turntables",,26.0,,3.0,,,https://images.brickset.com/sets/images/5388-1.jpg,23,44,No,No,0.0,
2720,2983,6013,1,Castle,Ninja,1998,Samurai Swordsman,1.0,13.0,,3.0,,,https://images.brickset.com/sets/images/6013-1.jpg,1817,601,No,No,0.0,
2721,3069,6107,1,Aquazone,Stingrays,1998,Recon Ray,1.0,20.0,,3.0,,,https://images.brickset.com/sets/images/6107-1.jpg,1508,454,No,No,0.0,
2722,3173,6324,1,Town,Police,1998,Chopper Cop,1.0,17.0,,3.0,,,https://images.brickset.com/sets/images/6324-1.jpg,2289,189,No,No,0.0,
2723,3428,6567,1,Town,Extreme Team,1998,Speed Splash,1.0,29.0,,3.0,,,https://images.brickset.com/sets/images/6567-1.jpg,2220,269,No,No,0.0,
2724,3701,6903,1,Space,Insectoids,1998,Bug Blaster,1.0,25.0,,3.0,,,https://images.brickset.com/sets/images/6903-1.jpg,2262,335,No,No,0.0,
2725,3442,6585,1,Town,Extreme Team,1998,Hang-Glider,1.0,19.0,,2.5,,,https://images.brickset.com/sets/images/6585-1.jpg,1164,259,No,No,0.0,
2726,934,2535,1,Town,Racing,1998,Formula 1 Racing Car,1.0,30.0,,2.0,,,https://images.brickset.com/sets/images/2535-1.jpg,950,215,No,No,0.0,
2727,935,2536,1,Town,Divers,1998,Divers Jet Ski,1.0,23.0,,2.0,,,https://images.brickset.com/sets/images/2536-1.jpg,1155,245,Yes,No,1.0,
2728,936,2537,1,Town,Extreme Team,1998,Extreme Team Raft,1.0,24.0,,2.0,,,https://images.brickset.com/sets/images/2537-1.jpg,1285,239,No,No,0.0,
2729,937,2538,1,Castle,Fright Knights,1998,Fire-Cart,1.0,20.0,,2.0,,,https://images.brickset.com/sets/images/2538-1.jpg,1311,436,No,No,0.0,
2730,938,2539,1,Castle,Fright Knights,1998,Flying Machine,1.0,21.0,,2.0,,,https://images.brickset.com/sets/images/2539-1.jpg,1309,428,No,No,0.0,
2731,939,2540,1,Castle,Fright Knights,1998,Catapault Cart,1.0,28.0,,2.0,,,https://images.brickset.com/sets/images/2540-1.jpg,1441,406,No,No,0.0,
2732,940,2541,1,Adventurers,Desert,1998,Adventurers Car,1.0,24.0,,2.0,,,https://images.brickset.com/sets/images/2541-1.jpg,1344,431,No,No,0.0,
2733,941,2542,1,Adventurers,Desert,1998,Adventurers Aeroplane,1.0,21.0,,2.0,,,https://images.brickset.com/sets/images/2542-1.jpg,1304,433,No,No,0.0,
2734,942,2543,1,Space,UFO,1998,Spacecraft,1.0,18.0,,2.0,,,https://images.brickset.com/sets/images/2543-1.jpg,1205,349,No,No,0.0,
2735,1245,3017,1,Castle,Ninja,1998,Ninpo Water Spider,1.0,25.0,,2.0,,,https://images.brickset.com/sets/images/3017-1.jpg,290,363,No,No,0.0,
2736,1247,3019,1,Castle,Ninja,1998,Ninpo Big Bat,1.0,23.0,,2.0,,,https://images.brickset.com/sets/images/3019-1.jpg,434,401,No,No,0.0,
2737,4946,4232,1,Freestyle,,1998,Trial Size Bag 3+,,30.0,,2.0,,,https://images.brickset.com/sets/images/4232-1.jpg,37,34,No,No,0.0,
2738,4947,4239,1,Freestyle,,1998,Trial Size Bag 5+,1.0,37.0,,2.0,,,https://images.brickset.com/sets/images/4239-1.jpg,55,43,No,No,0.0,
2739,2996,6029,1,Castle,Fright Knights,1998,Treasure Guard,1.0,22.0,,2.0,,,https://images.brickset.com/sets/images/6029-1.jpg,269,303,No,No,0.0,
2740,3276,6420,1,Town,Postal,1998,Mail Carrier,1.0,12.0,,2.0,,,https://images.brickset.com/sets/images/6420-1.jpg,1305,657,No,No,0.0,
2741,3283,6428,1,Town,Res-Q,1998,Wave Saver,1.0,18.0,,2.0,,,https://images.brickset.com/sets/images/6428-1.jpg,415,169,No,No,0.0,
2742,3700,6902,1,Space,UFO,1998,Space Plane,1.0,20.0,,2.0,,,https://images.brickset.com/sets/images/6902-1.jpg,337,215,No,No,0.0,
2743,943,2544,1,Technic,,1998,Motorcycle,,27.0,,1.5,,,https://images.brickset.com/sets/images/2544-1.jpg,974,162,Yes,No,1.0,
2744,1609,3510,1,Znap,,1998,Promotional Set,,25.0,,1.0,,,https://images.brickset.com/sets/images/3510-1.jpg,132,40,No,No,0.0,
2745,1463,3330,1,Basic,,1998,Racing Car,,17.0,,0.6,,,https://images.brickset.com/sets/images/3330-1.jpg,38,44,No,No,0.0,
2746,1464,3331,1,Basic,,1998,Bird,,14.0,,0.6,,,https://images.brickset.com/sets/images/3331-1.jpg,32,44,No,No,0.0,
2747,1465,3332,1,Basic,,1998,Plane,,18.0,,0.6,,,https://images.brickset.com/sets/images/3332-1.jpg,56,48,No,No,0.0,
2748,1466,3333,1,Basic,,1998,Helicopter,,17.0,,0.6,,,https://images.brickset.com/sets/images/3333-1.jpg,46,49,No,No,0.0,
2749,597,1800,1,Duplo,,1998,Turtle,,6.0,,,,,https://images.brickset.com/sets/images/1800-1.jpg,13,19,No,No,0.0,
2750,709,2000,1,Primo,,1998,Sally Starfish,,1.0,,,,,https://images.brickset.com/sets/images/2000-1.jpg,17,16,No,No,0.0,
